x-axis,1,2
second,Volt,Volt
+36.05000E-06,,
+36.06450E-06,,
+36.07900E-06,-62.31155712E-03,+279.14572E-06
+36.09350E-06,-62.31155712E-03,-745.97989E-06
+36.10800E-06,-62.31155712E-03,-233.41709E-06
+36.12250E-06,-49.84924570E-03,-404.27136E-06
+36.13700E-06,-62.31155712E-03,-916.83416E-06
+36.15150E-06,-87.23617997E-03,-745.97989E-06
+36.16600E-06,-49.84924570E-03,-233.41709E-06
+36.18050E-06,-99.69849139E-03,-62.56282E-06
+36.19500E-06,-99.69849139E-03,-62.56282E-06
+36.20950E-06,+0.0E+00,-233.41709E-06
+36.22400E-06,-87.23617997E-03,-404.27136E-06
+36.23850E-06,-87.23617997E-03,+279.14572E-06
+36.25300E-06,-87.23617997E-03,+279.14572E-06
+36.26750E-06,-62.31155712E-03,+279.14572E-06
+36.28200E-06,-49.84924570E-03,-62.56282E-06
+36.29650E-06,-62.31155712E-03,-62.56282E-06
+36.31100E-06,-49.84924570E-03,-62.56282E-06
+36.32550E-06,+0.0E+00,+279.14572E-06
+36.34000E-06,-49.84924570E-03,+279.14572E-06
+36.35450E-06,-49.84924570E-03,+449.99999E-06
+36.36900E-06,-49.84924570E-03,-62.56282E-06
+36.38350E-06,-62.31155712E-03,+449.99999E-06
+36.39800E-06,-62.31155712E-03,-62.56282E-06
+36.41250E-06,-87.23617997E-03,-62.56282E-06
+36.42700E-06,-62.31155712E-03,+449.99999E-06
+36.44150E-06,-62.31155712E-03,+279.14572E-06
+36.45600E-06,-87.23617997E-03,-404.27136E-06
+36.47050E-06,-87.23617997E-03,+449.99999E-06
+36.48500E-06,-87.23617997E-03,-233.41709E-06
+36.49950E-06,-62.31155713E-03,-233.41709E-06
+36.51400E-06,-62.31155712E-03,+449.99999E-06
+36.52850E-06,-49.84924570E-03,-233.41709E-06
+36.54300E-06,-49.84924570E-03,-233.41709E-06
+36.55750E-06,-62.31155713E-03,-233.41709E-06
+36.57200E-06,-62.31155712E-03,+279.14572E-06
+36.58650E-06,-49.84924570E-03,+449.99999E-06
+36.60100E-06,-49.84924570E-03,-62.56282E-06
+36.61550E-06,-12.46231143E-03,-233.41709E-06
+36.63000E-06,-49.84924570E-03,-233.41709E-06
+36.64450E-06,-49.84924570E-03,-233.41709E-06
+36.65900E-06,-87.23617997E-03,-62.56282E-06
+36.67350E-06,-49.84924570E-03,-404.27136E-06
+36.68800E-06,-49.84924570E-03,-404.27136E-06
+36.70250E-06,-87.23617997E-03,+108.29145E-06
