x-axis,1,2
second,Volt,Volt
+36.05000E-06,,
+36.06450E-06,,
+36.07900E-06,+0.0E+00,-519.22110E-06
+36.09350E-06,-9.24623106E-03,-519.22110E-06
+36.10800E-06,-27.73869317E-03,-157.41205E-06
+36.12250E-06,-27.73869317E-03,-157.41205E-06
+36.13700E-06,-36.98492423E-03,+686.80904E-06
+36.15150E-06,-27.73869317E-03,-157.41205E-06
+36.16600E-06,+0.0E+00,-639.82411E-06
+36.18050E-06,-9.24623106E-03,-157.41205E-06
+36.19500E-06,-36.98492423E-03,-157.41205E-06
+36.20950E-06,+0.0E+00,-278.01507E-06
+36.22400E-06,-27.73869317E-03,+204.39699E-06
+36.23850E-06,-64.72361740E-03,-157.41205E-06
+36.25300E-06,-27.73869317E-03,-278.01507E-06
+36.26750E-06,-27.73869317E-03,-157.41205E-06
+36.28200E-06,-36.98492423E-03,+204.39699E-06
+36.29650E-06,+0.0E+00,-36.80904E-06
+36.31100E-06,+0.0E+00,+325.00000E-06
+36.32550E-06,+0.0E+00,-519.22110E-06
+36.34000E-06,-36.98492423E-03,-278.01507E-06
+36.35450E-06,-18.49246211E-03,-157.41205E-06
+36.36900E-06,+0.0E+00,-157.41205E-06
+36.38350E-06,-36.98492423E-03,-157.41205E-06
+36.39800E-06,-9.24623105E-03,-519.22110E-06
+36.41250E-06,+0.0E+00,+204.39699E-06
+36.42700E-06,-9.24623105E-03,-639.82411E-06
+36.44150E-06,-9.24623106E-03,-278.01507E-06
+36.45600E-06,+0.0E+00,+325.00000E-06
+36.47050E-06,-27.73869317E-03,-639.82411E-06
+36.48500E-06,-36.98492423E-03,-157.41205E-06
+36.49950E-06,-27.73869317E-03,+204.39699E-06
+36.51400E-06,-36.98492423E-03,-639.82411E-06
+36.52850E-06,-64.72361739E-03,-157.41205E-06
+36.54300E-06,-36.98492423E-03,-157.41205E-06
+36.55750E-06,+9.24623106E-03,-36.80904E-06
+36.57200E-06,-27.73869317E-03,-157.41205E-06
+36.58650E-06,-36.98492423E-03,-157.41205E-06
+36.60100E-06,+0.0E+00,-157.41205E-06
+36.61550E-06,-36.98492423E-03,-157.41205E-06
+36.63000E-06,-36.98492423E-03,-157.41205E-06
+36.64450E-06,-36.98492423E-03,-157.41205E-06
+36.65900E-06,-27.73869317E-03,-36.80904E-06
+36.67350E-06,-9.24623106E-03,-278.01507E-06
+36.68800E-06,-9.24623105E-03,-639.82411E-06
+36.70250E-06,+0.0E+00,+83.79397E-06
+36.71700E-06,+0.0E+00,+83.79397E-06
